date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2025-03-31,2025,Sweden Contribution to oPt Humanitarian Fund (3482) 2025,2187411,"Sweden, Government of",Governments,SWE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-04-04,2025-03-19,,22000000,SEK,10.095,340282,OCT/SWE/2025/77507/OCHA(CBPF-OCHA)/PSE/84321 Amendment 8,2025-04-12,2025-10-15
2025-03-25,,"This project is an extension of the first project with the implementing partner, which aims to an additional financial support Annex for the emergency response assistance memorandum for conflict-affected populations in Gaza, in coordination with the International Committee of the Red Cross",1850000,"Saudi Arabia (Kingdom of), Government of",Governments,SAU,2025,2025,,,,International Committee of the Red Cross,Red Cross/Red Crescent Organizations,Multi-sector,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-03-20,2025-03-30,KS Relief,6937500,SAR,3.75,339836,16286 (291),2025-03-25,2025-03-25
2025-03-24,2025,Sweden Contribution to OCHA 2025,671618,"Sweden, Government of",Governments,SWE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Office for the Coordination of Humanitarian Affairs,Multilateral Organizations,Coordination and support services,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-05-01,2025-02-19,,6800000,SEK,10.1248,342576,OCT/SWE/2025/77529/OCHA(OCHA Program)/PSE/84533 16109 Amendment 2,2025-05-01,2025-05-02
2025-03-21,2024,Addressing the maternal and reproductive health and protection life-saving needs of underserved and crisis-affected communities in Afghanistan; Saving the lives and Protecting the Dignity of Women and Girls in emergency affected communities in the Somali region in Ethiopia; Strengthening Community Resilience by Providing Sexual and Reproductive Health and GBV Support for Women and Youth including those living with disabilities impacted by Cholera and Floods in Comoros; The integrated project to address Sexual Reproductive Health and Gender Based Violence needs of vulnerable women in conflict-affected areas in Sudan; Responding to maternal/newborn mortality public health emergency in Liberia’s high burden Districts in Montserrado County; Restoring Health and Dignity amidst Unprecedented Crisis: Provision of Sexual & Reproductive Health and Protection Services in Gaza and the West Bank; Integrated Life-Saving SRH and GBV Services for Vulnerable Women and Girls in Underserved Southern Areas of Jordan; Improving Access of the Most Vulnerable Groups to Urgent SRH care and GBV Response in Adıyaman and Hatay (Türkiye); E-HEAL: Emergency Health and Empowerment for All women in Libya including Sudanese refugees featuring the MCH Handbook; Project for improvement of maternal and child health care services and adaptive capacity in Nepal; Strengthening the resilience of social protection and sexual and reproductive health systems for vulnerable women and girls in partnership with NEC in Nigeria and Madagascar; Digitalization of Integrated Diagnostic and Treatment System Optimised for Remote Healthcare to Reduce Perinatal Mortality in the Democratic Republic of the Congo (DRC); Uplifting Voices: Advancing the Dignity and Empowerment of Women and Girls in Ethiopia.,8940978,"Japan, Government of",Governments,JPN,2024,2024,,,,United Nations Population Fund,Multilateral Organizations,,"AFG,COD,COM,ETH,JOR,LBR,LBY,MDG,NGA,NPL,PSE,SDN,TUR",,,,2025,2026,financial,Parked,Traditional aid,incoming,shared,paid,2025-03-20,2025-01-10,Multiyear,1242795942,JPY,139,339596,,2025-03-21,2025-10-20
2025-03-21,2024,"Supporting UNRWA Flash Appeal: Provision of emergency NFIs dignity kits and baby hygiene kits  in Gaza	N/A	Multi-Sector	""Life-saving health and TVET interventions for the most vulnerable Palestine refugees  
Emergency rehabilitation and provision of humanitarian assistance to vulnerable Palestine Refugees in Syria 
Critical humanitarian assistance to Palestine refugees in Jordan in social safety, education, psychosocial and protection services
Leadership Excellence and Accountability Programme (LEAP) Phase Two
Delivering critical hygiene and health services to Palestine refugess in UNRWA health centres""",10300000,"Japan, Government of",Governments,JPN,2024,2024,,,,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,"Education,Health,Protection,Water Sanitation Hygiene","JOR,LBN,PSE,SYR",,,,2025,2025,financial,Parked,Traditional aid,incoming,shared,paid,2025-03-20,2025-01-14,,1354700000,JPY,139,339597,,2025-03-21,2025-08-13
2025-03-21,2024,"Emergency food and livelihood security for women and youth in post-war recovery in Tigray (Ethiopia); Emergency capacity building of the informa! food and water vendors and waste workers in flood-affected Lagos to combat choiera outbreaks (Nigeria); Manufacturing sector recovery project in the State of Palestine; Emergency livelihood support to internally displaced persons affected by camp closures and host community members for the development of an inclusive market system (Iraq), Transferring Japanese 3D-printed prosthetics technology to support landmine victims in Africa (Nigeria); Co-creating agri-tech ecosystem resilience for women, peace and security in Sudan; Inclusive and sustainable industrial development in Africa through the promotion of innovative plastic circular economy solutions (Regional Africa); Supporting green business development for biomass waste valorization with technology from Japan (Tanzania)",5920000,"Japan, Government of",Governments,JPN,2024,2024,,,,United Nations Industrial Development Organization,Multilateral Organizations,"Early Recovery,Food Security,Health,Protection,Protection - Mine Action","EGY,ETH,IRQ,KEN,MAR,NGA,PSE,SDN,SEN,TZA,ZAF,ZMB",,,,2025,2025,financial,Standard,Traditional aid,incoming,shared,paid,2025-03-20,2025-01-27,,822880000,JPY,139,339600,,2025-03-21,2025-03-21
2025-03-21,2024,"Emergency support to post-disaster recovery and rehabilitation of mountainous communities in Son La Province, Viet Nam; Emergency Technical Support for Rehabilitating the Kiteezi Dumpsite through Implementation of the Fukuoka Method (Uganda); Urgent Early Recovery and Resilience Building Towards Reconstruction in the Gaza Strip; Emergency Support to Returnees in N011hern Iraq - Addressing Housing Crise due to IDPs Camps Closure and Climate Change Challenges; Emergency support to Learning Spaces and Schools, after June 2024 Earthquake in Khorasan Razavi Province (Iran); Re-engineering Waste: Rehabilitating Dire Dawa's Landfill for a path to Safe and Sustainable Solid Waste Management Using the Fukuoka Method (Ethiopia)",6744604,"Japan, Government of",Governments,JPN,2024,2024,,,,United Nations Human Settlements Programme (UN-HABITAT),Multilateral Organizations,"Early Recovery,Education,Emergency Shelter and NFI,Water Sanitation Hygiene","ETH,IRN,IRQ,PSE,UGA,VNM",,,,2025,2025,financial,Standard,Traditional aid,incoming,shared,paid,2025-03-20,2025-01-30,,937499956,JPY,139,339601,Japan Contribution SB2024,2025-03-21,2025-03-21
2025-03-21,2024,"Provision of Essential Healthcare Services for Afghan Populations, Prioritizing Women and Children (Afghanistan); Enhancing Healthcare Access and Response in Drought and Conflict affected Regions of Ethiopia; Cholera outbreak preparedness and response in Nigeria; Inclusive and Holistic Support for Older Ukrainian Refugees in Czechia: Mental Health, Psycho-Social Support, and Healthy Ageing; Emergency health Support for Critical Medications and Supplies in the West Bank (Palestine); Emergency Strengthening of the Healthcare System at the Public Hospitals in Lebanon in Response to South Border Escalations; lmproving maternal and child health, epidemiological surveillance, and malnutrition prevention in the Tindouf refugee camps (Algeria); Restoring and Strengthening Resilient Health Services to Reduce the Burden and Impact of Malaria in the Solomon Islands",6180546,"Japan, Government of",Governments,JPN,2024,2024,,,,World Health Organization,Multilateral Organizations,"Health,Nutrition","AFG,CZE,DZA,ETH,LBN,NGA,PSE,SLB",,,,2025,2025,financial,Standard,Traditional aid,incoming,shared,paid,2025-03-20,2025-01-22,,859095894,JPY,139,339605,AI/WHO/403,2025-03-21,2025-03-21
2025-03-21,2024,Emergency and Rehabilitation Activities for Myanmar; Emergency and Rehabilitation Activities for Afghanistan; Emergency and Rehabilitation Activities for Yemen; Emergency and Rehabilitation Activities for Iraq; Emergency and Rehabilitation Activities for Israel and the occupied territories; Emergency and Rehabilitation Activities for the Syrian Arab Republic; Emergency and Rehabilitation Activities for the Democratic Republic of the Congo; Emergency and Rehabilitation Activities for  Nigeria; Emergency and Rehabilitation Activities for Somalia; Emergency and Rehabilitation Activities for Sudan; Emergency and Rehabilitation Activities for Mali; Emergency and Rehabilitation Activities for the Central African Republic; Emergency and Rehabilitation Activities for Burkina Faso,24256834,"Japan, Government of",Governments,JPN,2024,2024,,,,International Committee of the Red Cross,Red Cross/Red Crescent Organizations,Multi-sector,"AFG,BFA,CAF,COD,IRQ,ISR,MLI,MMR,NGA,PSE,SDN,SOM,SYR,YEM",,,,2025,2025,financial,Standard,Traditional aid,incoming,shared,paid,2025-03-20,2025-02-05,,3371699926,JPY,139,339612,,2025-03-21,2025-03-21
2025-03-20,,Time-critical support to farming households in the Gaza Strip to help reactivate local agrifood production and restore conflict-affected livelihoods,0,Office for the Coordination of Humanitarian Affairs,Multilateral Organizations,,2025,2025,,,,Food and Agriculture Organization of the United Nations,Multilateral Organizations,Food Security,PSE,,,,2025,2026,financial,Parked,Traditional aid,incoming,shared,commitment,2025-03-20,2025-03-19,Multiyear,,,,339566,756252,2025-03-20,2025-03-20
2025-03-20,,Time-critical support to farming households in the Gaza Strip to help reactivate local agrifood production and restore conflict-affected livelihoods,690000,Office for the Coordination of Humanitarian Affairs,Multilateral Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Food and Agriculture Organization of the United Nations,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-03-20,2025-03-19,Multiyear,,,,339567,756252,2025-03-20,2025-03-20
2025-03-18,2025,Jersey Contribution to OCHA 2025,64683,Jersey Overseas Aid,Governments,JEY,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Office for the Coordination of Humanitarian Affairs,Multilateral Organizations,Coordination and support services,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-03-06,2025-02-14,,50000,GBP,0.792,338718,OCT/JEY/2025/77526/OCHA(OCHA Program)/PSE/84355 N/A,2025-10-16,2025-10-16
2025-03-18,2025,Jersey Contribution to oPt Humanitarian Fund (3482) 2025,194049,Jersey Overseas Aid,Governments,JEY,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-03-06,2025-03-04,,150000,GBP,0.773,338720,OCT/JEY/2025/77526/OCHA(CBPF-OCHA)/PSE/84354 N/A,2025-10-16,2025-10-16
2025-03-16,,Gaza Emergency Response,533561,Swiss Solidarity,NGOs,,2024,2024,,,,Caritas Switzerland,NGOs,,PSE,,,,2024,2025,financial,Standard,Traditional aid,incoming,shared,commitment,2025-02-14,2024-10-02,Multiyear,500000,CHF,0.9371,339457,331.005,2025-03-16,2025-03-16
2025-03-16,,Address sexual and reproductive health needs in Gaza Strip,533561,Swiss Solidarity,NGOs,,2024,2024,,,,Médecins du Monde Suisse,NGOs,Health,PSE,,,,2024,2025,financial,Standard,Traditional aid,incoming,shared,commitment,2025-02-14,2024-10-10,Multiyear,500000,CHF,0.9371,339458,332.002,2025-03-16,2025-03-16
2025-03-10,2025,Switzerland Contribution to oPt Humanitarian Fund (3482) 2025,1111111,"Switzerland, Government of",Governments,CHE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-03-05,2025-03-04,,1000000,CHF,0.9,338684,"OCT/CHE/2025/77251/OCHA(CBPF-OCHA)/PSE/83953 7F-08661.07.02 - 2025, 81083879",2025-03-12,2025-03-12
2025-03-10,2025,United Kingdom Contribution to oPt Humanitarian Fund (3482) 2025,6313131,"United Kingdom, Government of",Governments,GBR,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-03-07,2025-02-19,,5000000,GBP,0.807,338830,OCT/GBR/2025/77528/OCHA(CBPF-OCHA)/PSE/84357 400022 amendment 6,2025-03-12,2025-03-12
2025-03-03,2025,Ireland Contribution to OCHA 2025,208333,"Ireland, Government of",Governments,IRL,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Office for the Coordination of Humanitarian Affairs,Multilateral Organizations,Coordination and support services,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-02-25,2025-02-24,,200000,EUR,0.967,338415,OCT/IRL/2025/77537/OCHA(OCHA Program)/PSE/84380 UNOCHA 25 01,2025-03-05,2025-03-05
2025-03-03,2025,Ireland Contribution to oPt Humanitarian Fund (3482) 2025,980208,"Ireland, Government of",Governments,IRL,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-02-25,2025-02-24,,941000,EUR,0.967,338418,OCT/IRL/2025/77537/OCHA(CBPF-OCHA)/PSE/84381 UNOCHA 25 01,2025-03-05,2025-03-05
2025-02-28,2025,Luxembourg Contribution to oPt Humanitarian Fund (3482) 2025,361944,"Luxembourg, Government of",Governments,LUX,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-03-05,2025-03-04,,350000,EUR,0.96,338699,OCT/LUX/2025/77531/OCHA(CBPF-OCHA)/PSE/84373 -,2025-03-11,2025-03-11
2025-02-25,2025,Danish extraordinary contribution to the World Food Programme’s humanitarian response in Palestine.,3496503,"Denmark, Government of",Governments,DNK,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,World Food Programme,Multilateral Organizations,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),incoming,single,paid,2025-02-26,2025-02-25,,25000000,DKK,7.15,338483,10050462 	 No 	 24/32633 PALESTINE 	 DEN-C-00293-01 	 PS02,2025-04-09,2025-04-09
2025-02-25,2025,"HAC-STATE OF PALESTINE	
Danish extraordinary contribution to UNICEF’s humanitarian response in the occupied territory of Palestine, 2024-2025",3493572,"Denmark, Government of",Governments,DNK,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Protection - Child Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-02-26,2025-02-25,,25000000,DKK,7.156,338486,SM2299300699,2025-04-24,2025-10-16
2025-02-25,2025,"Food Security
Food Parcels for Gaza
----- Spain, Basque & Navarra Fund",35309,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-29,2025-02-25,,34144,EUR,0.967,356928,PR25G13,2025-08-13,2025-08-13
2025-02-25,2025,"HAC-STATE OF PALESTINE	
THM HUMANITAR 2022-2025
Danish extraordinary contribution to UNICEF’s humanitarian response in the occupied territory of Palestine, 2024-2025",863693,"Denmark, Government of",Governments,DNK,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Protection - Child Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-15,2025-02-25,,6180587,DKK,7.156,364578,SM2299300699,2025-10-15,2025-10-16
2025-02-21,2024,"Addressing multifaceted humanitarian needs in the sectors of Food and Nutrition Security, WASH, Protection and Basic Needs of refugees, IDPs and host communities in Syria, Turkiye, Lebanon and Gaza
displaced + refugees + returnees
>Food Security",0,"Germany, Government of",Governments,DEU,2024,2024,,,,Deutsche Welthungerhilfe e.V. (German Agro Action),NGOs,,"LBN,PSE,SYR,TUR",,,,2024,2025,in kind,Parked,Traditional aid,incoming,shared,commitment,2025-02-21,2025-02-21,Multiyear,0,EUR,0.967,338248,AA 321.50 SYR/SYR/DWHH/2024,2025-02-22,2025-02-25
2025-02-21,2025,"Addressing multifaceted humanitarian needs in the sectors of Food and Nutrition Security, WASH, Protection and Basic Needs of refugees, IDPs and host communities in Syria, Turkiye, Lebanon and Gaza
displaced + refugees + returnees
>Food Security",1354250,"Germany, Government of",Governments,DEU,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Deutsche Welthungerhilfe e.V. (German Agro Action),NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Standard,Traditional aid,incoming,single,commitment,2025-02-21,2025-02-21,Multiyear,1309560,EUR,0.967,338254,AA 321.50 SYR/SYR/DWHH/2024,2025-02-22,2025-02-25
2025-02-21,2025,Flexible humanitarian funding from Save the Children International's Humanitarian Fund,500000,Save the Children,NGOs,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Nutrition,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-04-14,2025-01-19,,,,,341325,99701367,2025-04-16,2025-04-16
2025-02-21,2025,Flexible humanitarian funding from Save the Children International's Humanitarian Fund,500000,Save the Children,NGOs,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-04-14,2025-01-19,,,,,341326,99701367,2025-04-16,2025-04-16
2025-02-21,2025,Flexible humanitarian funding from Save the Children International's Humanitarian Fund,500000,Save the Children,NGOs,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-04-14,2025-01-19,,,,,341327,99701367,2025-04-16,2025-04-16
2025-02-21,2025,Flexible humanitarian funding from Save the Children International's Humanitarian Fund,500000,Save the Children,NGOs,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Protection - Child Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-04-14,2025-01-19,,,,,341328,99701367,2025-04-16,2025-04-16
2025-02-17,2024,CDCS/COHS - Assistance d’urgence à la population impactée par le conflit dans la Bande de Gaza post 7 octobre 2023 (top-up),1,"France, Government of",Governments,FRA,2024,2024,,,,Première Urgence Internationale,NGOs,,PSE,,,,2023,2025,financial,Parked,Traditional aid,incoming,shared,commitment,2025-02-18,2025-02-17,Multiyear,0,EUR,0.927,337861,CDCS:COHS 2023-151,2025-02-19,2025-02-19
2025-02-17,2024,"CDCS/COHS - Réponse humanitaire et de protection intégrée visant à améliorer le bien-être des populations les plus vulnérables de la bande de Gaza et à réduire les risques liés aux conflits, à la violence et aux catastrophes (top-up)",-2923,"France, Government of",Governments,FRA,2024,2024,,,,Norwegian Refugee Council,NGOs,,PSE,,,,2023,2025,financial,Parked,Traditional aid,incoming,shared,commitment,2025-02-18,2025-02-17,Multiyear,0,EUR,0.913,337867,CDCS/COHS 2023-217,2025-02-19,2025-02-19
2025-02-17,2024,CDCS/COHS - Réponse immédiate pour soutenir la population touchée par le conflit armé à Gaza (top-up),-1,"France, Government of",Governments,FRA,2024,2024,,,,Action Contre la Faim - Action Against Hunger International,NGOs,,PSE,,,,2023,2025,financial,Parked,Traditional aid,incoming,shared,commitment,2025-02-18,2025-02-17,Multiyear,0,EUR,0.913,337869,CDCS/COHS 2023-368,2025-02-19,2025-02-19
2025-02-14,2025,"UNRWA 2025 oPt Flash Appeal
----- Switzerland, Ville De Lancy",21858,"Switzerland, Government of",Governments,CHE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-29,2025-02-14,,20000,CHF,0.915,356935,PR25G15,2025-08-13,2025-08-14
2025-02-11,,Voluntary Annual Contribution to support UNRWA activities for 2025,2000000,"Kuwait, Government of",Governments,KWT,2025,2025,,,,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,,"JOR,LBN,PSE,SYR",,,,2025,2025,financial,Standard,Traditional aid,incoming,shared,paid,2025-02-11,2025-02-11,,,,,337222,,2025-02-12,2025-02-12
2025-02-10,2025,"Providing safe drinking water to the most vulnerable groups and contributing to the support of essential environmental services	Palestinian	Water, Sanitation and Hygiene",4700000,"Saudi Arabia (Kingdom of), Government of",Governments,SAU,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Development Programme,Multilateral Organizations,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Standard,Traditional aid,incoming,single,paid,2025-05-05,2025-02-24,,17625000,SAR,3.75,342955,16299,2025-05-05,2025-05-05
2025-02-06,,Emergency Support to Vulnerable Livestock-holding Families in the Gaza Strip to improve the access of vulnerable Palestinians to fresh and nutritious food by safeguarding/reactivating conflict-affected livestock-based livelihoods.,0,"Ireland, Government of",Governments,IRL,2025,2025,,,,Food and Agriculture Organization of the United Nations,Multilateral Organizations,Food Security,PSE,,,,2025,2026,financial,Parked,Traditional aid,incoming,shared,commitment,2025-02-06,2025-01-16,Multiyear,,,,336820,OSRO/GAZ/034/IRE,2025-02-06,2025-02-06
2025-02-06,,Emergency Support to Vulnerable Livestock-holding Families in the Gaza Strip to improve the access of vulnerable Palestinians to fresh and nutritious food by safeguarding/reactivating conflict-affected livestock-based livelihoods.,839454,"Ireland, Government of",Governments,IRL,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Food and Agriculture Organization of the United Nations,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-02-06,2025-01-16,Multiyear,,,,336821,OSRO/GAZ/034/IRE,2025-02-06,2025-02-06
2025-01-31,2025,"Food Security
In-Kind donation of Wheat Flour for Gaza",33598,Human Smile,NGOs,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Standard,Traditional aid,incoming,single,paid,2025-07-29,2025-01-28,,,,,356907,IR25GA2,2025-08-13,2025-08-13
2025-01-27,2025,"Supporting UNRWA Flash Appeal Provision of emergency NFIs, dignity kits and baby hygiene kits, Gaza
Coordination, Management and Preparedness",607291,"Japan, Government of",Governments,JPN,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Coordination and support services,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-29,2025-01-14,,84413449,JPY,139,355747,PR25G02,2025-07-29,2025-08-13
2025-01-27,2025,"Supporting UNRWA Flash Appeal Provision of emergency NFIs, dignity kits and baby hygiene kits, Gaza
Coordination, Management and Preparedness",8580300,"Japan, Government of",Governments,JPN,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-29,2025-01-14,,1192661700,JPY,139,356927,PR25G02,2025-08-13,2025-08-13
2025-01-22,2025,Iceland Contribution to oPt Humanitarian Fund (3482) 2025,211940,"Iceland, Government of",Governments,ISL,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-02-26,2025-02-24,,30000000,ISK,141.5495,338436,OCT/ISL/2025/77503/OCHA(CBPF-OCHA)/PSE/84304 UTN25010583,2025-02-27,2025-02-27
2025-01-17,2024,Escalation of Hostilities in the OPT Flash Appeal 2024	Support Sexual and reproductive health (SRH) case close to the displaced populations,13022640,United States Department of State,Governments,USA,2024,2024,,,,United Nations Population Fund,Multilateral Organizations,"Health,Protection - Gender-Based Violence",PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2024-12-13,2024-09-26,,,,,336108,SPRMCO24VC0339 / UNFPA code = USB92,2025-01-17,2025-01-17
2025-01-13,2025,Food Security - Food Assistance,31250,"Estonia, Government of",Governments,EST,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,World Food Programme,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-03-14,2025-01-13,,30000,EUR,0.96,339328,10050574 	 No 	 12-1/1497 	 EST-C-00047-01 	 PS02,2025-04-09,2025-04-09
2025-01-13,2025,"oPt Flash Appeal 2025, Gaza",31250,"Estonia, Government of",Governments,EST,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-03-14,2025-03-03,,30000,EUR,0.96,339331,PR25G21,2025-07-29,2025-08-14
2025-01-10,2025,"Education in Emergencies and Mental Health and Psychosocial Support
EA EIE GFO     Gaza
----- Spain, Gipuzkoa Regional Government",41667,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-29,2025-01-10,,40000,EUR,0.96,356931,PR25G06,2025-08-13,2025-08-13
